customer_id,recency,frequency,monetary,complaints_count,segment_name
CUST00510,162,4,3630.48,1.0,Loyal Customers
CUST00511,-57,7,4352.03,1.0,Champions
CUST00512,16,4,2468.63,1.0,Loyal Customers
CUST00513,-30,10,7681.32,3.0,High-Value But Unhappy
CUST00514,93,1,1687.55,0.0,Loyal Customers
CUST00515,-32,4,2719.65,1.0,Loyal Customers
CUST00516,27,1,623.59,0.0,At-Risk Customers
CUST00517,-49,7,4546.23,2.0,Champions
CUST00518,-26,2,852.7099999999999,0.0,At-Risk Customers
CUST00519,-35,2,823.83,0.0,At-Risk Customers
CUST00520,-34,8,5224.33,0.0,Champions
CUST00521,-6,8,3956.92,1.0,Champions
CUST00522,462,1,1688.22,0.0,Dormant Customers
CUST00523,-8,4,3188.02,1.0,Loyal Customers
CUST00524,11,10,7161.96,2.0,Champions
CUST00525,220,4,1916.75,0.0,Dormant Customers
CUST00526,-56,2,1519.72,0.0,At-Risk Customers
CUST00527,-27,8,6642.15,0.0,Champions
CUST00528,-18,2,1159.92,0.0,At-Risk Customers
CUST00529,-18,2,2291.65,1.0,At-Risk Customers
CUST00530,-29,5,3597.6600000000003,0.0,Champions
CUST00531,43,2,648.41,1.0,At-Risk Customers
CUST00532,118,4,4895.42,1.0,Loyal Customers
CUST00533,-49,3,2081.04,1.0,Loyal Customers
CUST00534,74,5,3110.46,1.0,Loyal Customers
CUST00535,138,5,5156.9,0.0,Loyal Customers
CUST00536,-55,5,4909.41,0.0,Champions
CUST00537,-49,4,3404.59,0.0,Loyal Customers
CUST00538,-53,9,7445.27,0.0,Champions
CUST00539,-13,9,8708.79,3.0,High-Value But Unhappy
CUST00540,-26,8,5915.85,3.0,High-Value But Unhappy
CUST00541,-31,7,5077.73,1.0,Champions
CUST00542,-52,4,2512.91,0.0,Loyal Customers
CUST00543,197,4,2320.55,0.0,Dormant Customers
CUST00544,85,2,2284.46,0.0,At-Risk Customers
CUST00545,-40,2,922.53,1.0,At-Risk Customers
CUST00546,-41,4,3320.79,0.0,Loyal Customers
CUST00547,-1,2,1679.69,1.0,At-Risk Customers
CUST00548,-17,3,3100.27,0.0,Loyal Customers
CUST00549,132,2,1035.57,1.0,Loyal Customers
CUST00550,-57,3,2353.73,0.0,Loyal Customers
CUST00551,-29,4,2251.44,0.0,Loyal Customers
CUST00552,-27,3,2303.36,0.0,Loyal Customers
CUST00553,293,4,3183.11,0.0,Dormant Customers
CUST00554,-58,6,4226.39,0.0,Champions
CUST00555,-42,6,4854.27,2.0,Champions
CUST00556,26,1,936.16,1.0,At-Risk Customers
CUST00557,-34,7,5364.05,1.0,Champions
CUST00558,399,2,679.0699999999999,0.0,Dormant Customers
CUST00559,-45,3,1821.47,0.0,Loyal Customers
CUST00560,231,1,1135.13,0.0,Dormant Customers
CUST00561,-46,3,2339.96,1.0,Loyal Customers
CUST00562,259,2,899.8599999999999,2.0,Dormant Customers
CUST00563,105,2,887.86,0.0,Loyal Customers
CUST00564,130,8,4592.1900000000005,3.0,Loyal Customers
CUST00565,-59,2,1089.79,0.0,At-Risk Customers
CUST00566,-58,3,1894.99,0.0,Loyal Customers
CUST00567,-26,10,6288.55,1.0,Champions
CUST00568,34,1,482.12,0.0,At-Risk Customers
CUST00569,-47,3,944.54,0.0,Loyal Customers
CUST00570,168,3,2545.7200000000003,1.0,Loyal Customers
CUST00571,-39,3,1977.83,1.0,Loyal Customers
CUST00572,51,6,3305.75,0.0,Loyal Customers
CUST00573,125,5,2912.39,1.0,Loyal Customers
CUST00574,-59,9,7029.03,1.0,Champions
CUST00575,83,1,548.72,1.0,At-Risk Customers
CUST00576,46,2,799.27,0.0,At-Risk Customers
CUST00577,-37,7,5138.93,1.0,Champions
CUST00578,376,2,3054.7200000000003,0.0,Dormant Customers
CUST00579,10,1,301.68,0.0,At-Risk Customers
CUST00580,-33,2,1073.3,0.0,At-Risk Customers
CUST00581,76,2,1527.79,0.0,At-Risk Customers
CUST00582,286,1,392.06,1.0,Dormant Customers
CUST00583,263,4,3652.46,1.0,Dormant Customers
CUST00584,83,1,591.05,0.0,At-Risk Customers
CUST00585,-29,9,5765.21,2.0,Champions
CUST00586,128,4,1853.61,2.0,Loyal Customers
CUST00587,-55,2,811.8,0.0,At-Risk Customers
CUST00588,-5,2,1020.69,0.0,At-Risk Customers
CUST00589,71,5,4196.7699999999995,1.0,Loyal Customers
CUST00590,140,3,3961.05,2.0,Loyal Customers
CUST00591,69,2,1767.15,1.0,At-Risk Customers
CUST00592,20,2,1084.48,0.0,At-Risk Customers
CUST00593,-46,6,4295.48,1.0,Champions
CUST00594,91,1,448.78,0.0,Loyal Customers
CUST00595,-9,6,3393.2200000000003,0.0,Champions
CUST00596,50,4,2927.96,3.0,High-Value But Unhappy
CUST00597,52,4,3041.18,2.0,Loyal Customers
CUST00598,-37,4,2429.15,0.0,Loyal Customers
CUST00599,-43,5,3511.4900000000002,1.0,Champions
CUST00600,263,3,1248.1399999999999,0.0,Dormant Customers
CUST00601,70,1,537.85,0.0,At-Risk Customers
CUST00602,91,1,171.18,0.0,Loyal Customers
CUST00603,-52,10,5262.13,4.0,High-Value But Unhappy
CUST00604,-49,3,1794.88,0.0,Loyal Customers
CUST00605,160,5,3199.79,2.0,Loyal Customers
CUST00606,120,1,240.15,0.0,Loyal Customers
CUST00607,249,3,2332.76,0.0,Dormant Customers
CUST00608,-27,4,3561.7799999999997,1.0,Loyal Customers
CUST00609,-43,6,5268.07,2.0,Champions
CUST00610,-22,6,4356.29,2.0,Champions
CUST00611,235,4,3472.66,3.0,Dormant Customers
CUST00612,48,2,2120.98,0.0,At-Risk Customers
CUST00613,-50,8,6032.84,2.0,Champions
CUST00614,196,1,267.96,0.0,Dormant Customers
CUST00615,34,1,446.03,1.0,At-Risk Customers
CUST00616,36,5,2628.3,1.0,Champions
CUST00617,-40,13,7918.74,5.0,High-Value But Unhappy
CUST00618,-19,3,2003.1,0.0,Loyal Customers
CUST00619,-60,6,2572.91,0.0,Champions
CUST00620,-18,2,1045.42,1.0,At-Risk Customers
CUST00621,92,1,348.53,0.0,Loyal Customers
CUST00622,180,3,2009.7800000000002,0.0,Loyal Customers
CUST00623,-1,5,3290.23,2.0,Champions
CUST00624,232,1,270.09,0.0,Dormant Customers
CUST00625,66,4,2155.58,0.0,Loyal Customers
CUST00626,-3,3,2283.05,1.0,Loyal Customers
CUST00627,75,3,2765.27,1.0,Loyal Customers
CUST00628,-25,6,3681.37,2.0,Champions
CUST00629,-37,2,1364.28,0.0,At-Risk Customers
CUST00630,-7,4,3090.95,0.0,Loyal Customers
CUST00631,68,10,6076.9,2.0,Loyal Customers
CUST00632,61,1,1078.63,0.0,At-Risk Customers
CUST00633,-25,2,2549.94,0.0,At-Risk Customers
CUST00634,118,4,1711.76,2.0,Loyal Customers
CUST00635,134,1,1016.46,0.0,Loyal Customers
CUST00636,-52,3,3886.17,0.0,Loyal Customers
CUST00637,-34,7,6428.4,1.0,Champions
CUST00638,173,6,3093.33,0.0,Loyal Customers
CUST00639,369,3,2753.19,0.0,Dormant Customers
CUST00640,130,1,641.86,0.0,Loyal Customers
CUST00641,-9,7,6023.219999999999,1.0,Champions
CUST00642,-22,4,3164.42,0.0,Loyal Customers
CUST00643,155,1,1091.34,0.0,Loyal Customers
CUST00644,78,7,3822.27,0.0,Loyal Customers
CUST00645,252,3,2730.59,2.0,Dormant Customers
CUST00646,-10,7,6203.32,1.0,Champions
CUST00647,64,1,507.52,1.0,At-Risk Customers
CUST00648,-60,4,2724.16,0.0,Loyal Customers
CUST00649,124,6,3181.62,4.0,Loyal Customers
CUST00650,59,3,2622.0099999999998,0.0,Loyal Customers
CUST00651,-5,8,5404.83,0.0,Champions
CUST00652,-40,5,5030.61,0.0,Champions
CUST00653,-53,5,4120.93,0.0,Champions
CUST00654,-47,8,7323.56,2.0,Champions
CUST00655,-56,11,6803.96,0.0,Champions
CUST00656,-24,5,4088.21,1.0,Champions
CUST00657,63,4,1287.49,1.0,Loyal Customers
CUST00658,219,2,2355.97,1.0,Dormant Customers
CUST00659,-39,3,1580.63,0.0,Loyal Customers
CUST00660,-45,2,1265.6799999999998,0.0,At-Risk Customers
CUST00661,180,3,1105.96,1.0,Loyal Customers
CUST00662,124,1,852.96,0.0,Loyal Customers
CUST00663,64,8,5700.78,2.0,Loyal Customers
CUST00664,-42,2,883.48,1.0,At-Risk Customers
CUST00665,-25,10,7120.71,2.0,Champions
CUST00666,-14,2,1618.57,1.0,At-Risk Customers
CUST00667,-48,6,6032.9400000000005,2.0,Champions
CUST00668,42,2,952.4100000000001,0.0,At-Risk Customers
CUST00669,-34,4,3395.9199999999996,0.0,Loyal Customers
CUST00670,242,4,3756.69,1.0,Dormant Customers
CUST00671,-38,9,6239.3,1.0,Champions
CUST00672,141,1,434.37,0.0,Loyal Customers
CUST00673,118,1,1297.2,0.0,Loyal Customers
CUST00674,56,8,4178.67,0.0,Loyal Customers
CUST00675,-58,7,7603.18,0.0,Champions
CUST00676,-33,3,1606.63,1.0,Loyal Customers
CUST00677,-51,4,2691.15,0.0,Loyal Customers
CUST00678,196,2,1145.87,0.0,Dormant Customers
CUST00679,-19,9,6746.18,2.0,Champions
CUST00680,215,1,1087.83,0.0,Dormant Customers
CUST00681,211,1,1372.4,1.0,Dormant Customers
CUST00682,-17,2,1874.3400000000001,1.0,At-Risk Customers
CUST00683,-5,4,5494.98,2.0,Loyal Customers
CUST00684,140,4,2472.73,1.0,Loyal Customers
CUST00685,-58,2,1840.04,0.0,At-Risk Customers
CUST00686,127,3,1409.0900000000001,0.0,Loyal Customers
CUST00687,117,5,4129.24,0.0,Loyal Customers
CUST00688,-60,7,5107.13,1.0,Champions
CUST00689,-51,5,4970.84,0.0,Champions
CUST00690,-58,8,8522.94,1.0,Champions
CUST00691,-57,4,3542.44,0.0,Loyal Customers
CUST00692,58,3,1850.73,0.0,Loyal Customers
CUST00693,147,5,6136.5,2.0,Loyal Customers
CUST00694,74,1,345.14,0.0,At-Risk Customers
CUST00695,198,1,616.85,1.0,Dormant Customers
CUST00696,-11,7,6460.69,1.0,Champions
CUST00697,-16,5,4965.610000000001,1.0,Champions
CUST00698,-49,10,7429.34,4.0,High-Value But Unhappy
CUST00699,-51,5,2461.35,0.0,Champions
CUST00700,-6,5,3912.53,0.0,Champions
CUST00701,122,5,6476.26,1.0,Loyal Customers
CUST00702,77,6,8044.75,2.0,Loyal Customers
CUST00703,104,1,360.06,0.0,Loyal Customers
CUST00704,22,4,3057.83,1.0,Loyal Customers
CUST00705,12,1,872.61,1.0,At-Risk Customers
CUST00706,-58,4,3502.83,0.0,Loyal Customers
CUST00707,-44,5,3300.72,2.0,Champions
CUST00708,-24,8,6518.05,1.0,Champions
CUST00709,129,1,1966.47,0.0,Loyal Customers
CUST00710,-23,9,6176.62,2.0,Champions
CUST00711,-5,9,5936.34,2.0,Champions
CUST00712,-45,6,2661.77,1.0,Champions
CUST00713,-4,10,9663.26,3.0,High-Value But Unhappy
CUST00714,-23,7,3312.77,1.0,Champions
CUST00715,-21,4,1416.25,0.0,Loyal Customers
CUST00716,-50,8,5285.9800000000005,1.0,Champions
CUST00717,-14,2,1150.47,0.0,At-Risk Customers
CUST00718,117,2,697.62,0.0,Loyal Customers
CUST00719,-43,6,3929.59,1.0,Champions
CUST00720,291,5,3086.61,2.0,Dormant Customers
CUST00721,-57,3,3509.03,0.0,Loyal Customers
CUST00722,30,1,256.54,1.0,At-Risk Customers
CUST00723,69,1,546.81,0.0,At-Risk Customers
CUST00724,-44,3,1850.54,0.0,Loyal Customers
CUST00725,141,3,2162.5,0.0,Loyal Customers
CUST00726,-54,11,8607.95,4.0,High-Value But Unhappy
CUST00727,8,5,3822.01,1.0,Champions
CUST00728,66,1,396.38,1.0,At-Risk Customers
CUST00729,140,1,1324.83,0.0,Loyal Customers
CUST00730,-48,3,2210.89,0.0,Loyal Customers
CUST00731,136,2,1457.58,0.0,Loyal Customers
CUST00732,-59,2,874.98,1.0,At-Risk Customers
CUST00733,-48,5,3335.1400000000003,0.0,Champions
CUST00734,-54,8,7745.88,2.0,Champions
CUST00735,-44,6,3033.34,1.0,Champions
CUST00736,66,3,1727.68,0.0,Loyal Customers
CUST00737,-51,2,1532.3600000000001,0.0,At-Risk Customers
CUST00738,78,1,545.24,1.0,At-Risk Customers
CUST00739,-46,2,1791.41,0.0,At-Risk Customers
CUST00740,261,5,4065.24,1.0,Dormant Customers
CUST00741,-54,4,2160.6800000000003,0.0,Loyal Customers
CUST00742,49,2,1288.91,0.0,At-Risk Customers
CUST00743,-60,6,4040.7300000000005,1.0,Champions
CUST00744,65,2,1108.58,0.0,At-Risk Customers
CUST00745,-60,3,2562.92,0.0,Loyal Customers
CUST00746,177,2,1625.12,0.0,Loyal Customers
CUST00747,-55,3,2136.34,1.0,Loyal Customers
CUST00748,-11,8,5195.88,1.0,Champions
CUST00749,-22,3,2194.94,0.0,Loyal Customers
CUST00750,-43,5,4398.99,0.0,Champions
CUST00751,-40,3,2524.67,0.0,Loyal Customers
CUST00752,97,2,1319.5500000000002,1.0,Loyal Customers
CUST00753,143,1,1093.17,0.0,Loyal Customers
CUST00754,-27,5,5744.99,1.0,Champions
CUST00755,200,2,1585.3600000000001,1.0,Dormant Customers
CUST00756,113,3,3223.87,2.0,Loyal Customers
CUST00757,-44,6,3257.69,0.0,Champions
CUST00758,-40,12,8199.88,0.0,Champions
CUST00759,38,2,1562.24,0.0,At-Risk Customers
CUST00760,162,2,1132.19,1.0,Loyal Customers
CUST00761,193,2,1069.58,0.0,Dormant Customers
CUST00762,-52,3,3513.6699999999996,1.0,Loyal Customers
CUST00763,188,4,4210.57,0.0,Dormant Customers
CUST00764,-55,7,5460.74,0.0,Champions
CUST00765,98,3,2692.35,1.0,Loyal Customers
CUST00766,166,2,1783.35,0.0,Loyal Customers
CUST00767,75,7,3498.46,3.0,Loyal Customers
CUST00768,-33,5,4145.38,1.0,Champions
CUST00769,18,6,2815.44,2.0,Champions
CUST00770,-33,6,4420.31,1.0,Champions
CUST00771,90,1,456.76,1.0,At-Risk Customers
CUST00772,190,3,3114.63,0.0,Dormant Customers
CUST00773,71,3,2278.26,1.0,Loyal Customers
CUST00774,101,3,1439.8,0.0,Loyal Customers
CUST00775,-50,3,2261.05,0.0,Loyal Customers
CUST00776,135,4,3024.9399999999996,0.0,Loyal Customers
CUST00777,-45,2,2052.7,0.0,At-Risk Customers
CUST00778,331,4,3444.29,1.0,Dormant Customers
CUST00779,-51,2,1509.0500000000002,0.0,At-Risk Customers
CUST00780,-15,6,4641.68,3.0,High-Value But Unhappy
CUST00781,-15,2,735.97,0.0,At-Risk Customers
CUST00782,194,1,505.28,0.0,Dormant Customers
CUST00783,232,6,4123.36,1.0,Dormant Customers
CUST00784,45,5,3103.73,0.0,Champions
CUST00785,-52,9,6686.259999999999,1.0,Champions
CUST00786,150,5,5359.3,3.0,Loyal Customers
CUST00787,-17,8,6425.65,2.0,Champions
CUST00788,-49,4,2375.38,0.0,Loyal Customers
CUST00789,-39,4,2430.0,0.0,Loyal Customers
CUST00790,78,1,458.83,1.0,At-Risk Customers
CUST00791,230,1,1187.93,1.0,Dormant Customers
CUST00792,148,6,2976.79,1.0,Loyal Customers
CUST00793,113,3,2463.2,0.0,Loyal Customers
CUST00794,171,5,2824.37,2.0,Loyal Customers
CUST00795,138,4,3787.58,0.0,Loyal Customers
CUST00796,151,3,5388.48,0.0,Loyal Customers
CUST00797,-15,6,4173.97,0.0,Champions
CUST00798,-6,11,7027.3,1.0,Champions
CUST00799,56,6,3798.88,1.0,Loyal Customers
CUST00800,-6,11,11321.24,4.0,High-Value But Unhappy
CUST00801,76,3,3345.79,1.0,Loyal Customers
CUST00802,201,1,1787.0,0.0,Dormant Customers
CUST00803,-46,9,6758.16,1.0,Champions
CUST00804,-29,3,4024.96,0.0,Loyal Customers
CUST00805,-48,2,1767.23,0.0,At-Risk Customers
CUST00806,-49,4,2638.59,0.0,Loyal Customers
CUST00807,112,2,1827.0300000000002,0.0,Loyal Customers
CUST00808,-43,8,4724.89,2.0,Champions
CUST00809,-9,4,2499.37,2.0,Loyal Customers
CUST00810,-6,2,1187.01,0.0,At-Risk Customers
CUST00811,184,6,3477.9399999999996,0.0,Dormant Customers
CUST00812,189,1,383.16,0.0,Dormant Customers
CUST00813,-23,10,10122.32,4.0,High-Value But Unhappy
CUST00814,-10,4,4209.28,0.0,Loyal Customers
CUST00815,-54,6,8248.23,2.0,Champions
CUST00816,-51,4,4139.43,1.0,Loyal Customers
CUST00817,-18,15,12291.02,1.0,Champions
CUST00818,147,1,988.84,1.0,Loyal Customers
CUST00819,-57,5,2464.45,1.0,Champions
CUST00820,189,2,935.6700000000001,0.0,Dormant Customers
CUST00821,-24,4,1560.22,2.0,Loyal Customers
CUST00822,-14,7,5444.48,1.0,Champions
CUST00823,146,8,3291.63,3.0,Loyal Customers
CUST00824,-34,5,3095.46,0.0,Champions
CUST00825,97,1,410.77,0.0,Loyal Customers
CUST00826,158,10,8171.4,2.0,Loyal Customers
CUST00827,-40,2,2194.51,0.0,At-Risk Customers
CUST00828,90,1,355.91,0.0,At-Risk Customers
CUST00829,-47,11,6982.35,1.0,Champions
CUST00830,-46,4,1997.9499999999998,0.0,Loyal Customers
CUST00831,-54,4,2386.85,2.0,Loyal Customers
CUST00832,-15,2,1058.1299999999999,0.0,At-Risk Customers
CUST00833,67,1,1142.84,0.0,At-Risk Customers
CUST00834,-46,5,2537.02,1.0,Champions
CUST00835,157,9,6888.030000000001,1.0,Loyal Customers
CUST00836,-35,4,2317.06,0.0,Loyal Customers
CUST00837,-55,5,3553.5,0.0,Champions
CUST00838,9,6,4291.93,2.0,Champions
CUST00839,162,3,1996.99,0.0,Loyal Customers
CUST00840,-50,12,10612.47,4.0,High-Value But Unhappy
CUST00841,-52,9,7419.17,2.0,Champions
CUST00842,-36,7,7745.47,1.0,Champions
CUST00843,45,1,803.69,1.0,At-Risk Customers
CUST00844,-20,2,755.87,0.0,At-Risk Customers
CUST00845,96,4,2758.2200000000003,2.0,Loyal Customers
CUST00846,-21,11,8410.48,2.0,Champions
CUST00847,-36,8,8043.27,2.0,Champions
CUST00848,-41,5,2968.0699999999997,0.0,Champions
CUST00849,-57,8,4626.5,0.0,Champions
CUST00850,7,2,2278.0299999999997,1.0,At-Risk Customers
CUST00851,-30,4,2428.66,1.0,Loyal Customers
CUST00852,-29,5,2167.86,0.0,Champions
CUST00853,61,1,318.94,1.0,At-Risk Customers
CUST00854,279,3,2249.63,0.0,Dormant Customers
CUST00855,292,1,613.47,0.0,Dormant Customers
CUST00856,-39,2,2859.3100000000004,1.0,At-Risk Customers
CUST00857,-56,8,8240.81,3.0,High-Value But Unhappy
CUST00858,90,3,2363.5299999999997,0.0,Loyal Customers
CUST00859,169,4,2159.64,0.0,Loyal Customers
CUST00860,-51,4,4975.85,1.0,Loyal Customers
CUST00861,170,3,1530.88,1.0,Loyal Customers
CUST00862,453,4,3934.7400000000002,0.0,Dormant Customers
CUST00863,-59,5,3905.8599999999997,0.0,Champions
CUST00864,138,2,1042.98,2.0,Loyal Customers
CUST00865,-55,4,2649.15,1.0,Loyal Customers
CUST00866,26,1,1280.71,0.0,At-Risk Customers
CUST00867,15,1,424.64,1.0,At-Risk Customers
CUST00868,-48,2,2446.06,0.0,At-Risk Customers
CUST00869,93,7,4021.25,2.0,Loyal Customers
CUST00870,-13,8,6011.93,1.0,Champions
CUST00871,122,8,7332.96,2.0,Loyal Customers
CUST00872,125,3,1959.48,0.0,Loyal Customers
CUST00873,-11,6,6473.18,0.0,Champions
CUST00874,21,1,511.56,0.0,At-Risk Customers
CUST00875,-59,5,2503.32,0.0,Champions
CUST00876,36,3,1392.13,2.0,Loyal Customers
CUST00877,63,3,1904.33,1.0,Loyal Customers
CUST00878,-37,4,3527.67,0.0,Loyal Customers
CUST00879,155,6,5967.77,0.0,Loyal Customers
CUST00880,-20,6,4867.9,1.0,Champions
CUST00881,-33,9,9947.49,0.0,Champions
CUST00882,85,2,894.79,1.0,At-Risk Customers
CUST00883,-20,4,7320.71,0.0,Loyal Customers
CUST00884,271,1,365.93,0.0,Dormant Customers
CUST00885,31,8,6880.8099999999995,2.0,Champions
CUST00886,-18,7,4255.63,3.0,High-Value But Unhappy
CUST00887,-17,4,2990.4700000000003,2.0,Loyal Customers
CUST00888,108,3,2556.74,0.0,Loyal Customers
CUST00889,44,3,2012.98,1.0,Loyal Customers
CUST00890,-5,2,1836.2600000000002,1.0,At-Risk Customers
CUST00891,-44,4,4809.09,0.0,Loyal Customers
CUST00892,-27,2,1512.83,0.0,At-Risk Customers
CUST00893,99,2,2269.27,0.0,Loyal Customers
CUST00894,25,2,1903.85,2.0,At-Risk Customers
CUST00895,54,4,1415.7,1.0,Loyal Customers
CUST00896,-12,12,10648.24,2.0,Champions
CUST00897,-57,4,2200.73,0.0,Loyal Customers
CUST00898,339,6,4353.639999999999,1.0,Dormant Customers
CUST00899,187,1,574.65,1.0,Dormant Customers
CUST00900,58,2,1242.65,1.0,At-Risk Customers
CUST00901,-36,5,2464.39,3.0,High-Value But Unhappy
CUST00902,-30,2,2750.7200000000003,0.0,At-Risk Customers
CUST00903,42,1,632.18,1.0,At-Risk Customers
CUST00904,-35,9,6237.5,4.0,High-Value But Unhappy
CUST00905,-46,6,5968.610000000001,2.0,Champions
CUST00906,38,2,1449.41,0.0,At-Risk Customers
CUST00907,220,3,2874.51,2.0,Dormant Customers
CUST00908,-48,3,3367.2,1.0,Loyal Customers
CUST00909,185,1,615.14,1.0,Dormant Customers
CUST00910,127,1,1239.32,1.0,Loyal Customers
CUST00911,-51,12,6468.68,1.0,Champions
CUST00912,138,2,1516.54,0.0,Loyal Customers
CUST00913,183,3,1818.9,1.0,Dormant Customers
CUST00914,-48,4,2222.24,0.0,Loyal Customers
CUST00915,113,4,2277.22,2.0,Loyal Customers
CUST00916,-13,6,4860.93,2.0,Champions
CUST00917,286,3,1704.79,1.0,Dormant Customers
CUST00918,236,2,1142.22,1.0,Dormant Customers
CUST00919,-58,3,2454.3900000000003,1.0,Loyal Customers
CUST00920,66,4,3650.77,2.0,Loyal Customers
CUST00921,195,1,1335.06,1.0,Dormant Customers
CUST00922,-41,2,1685.92,0.0,At-Risk Customers
CUST00923,57,7,4149.83,2.0,Loyal Customers
CUST00924,-44,6,3946.79,0.0,Champions
CUST00925,-51,3,1237.22,1.0,Loyal Customers
CUST00926,-24,4,2339.8,1.0,Loyal Customers
CUST00927,343,1,617.86,0.0,Dormant Customers
CUST00928,229,1,325.55,0.0,Dormant Customers
CUST00929,-41,3,1073.3,0.0,Loyal Customers
CUST00930,-29,6,3844.14,1.0,Champions
CUST00931,-59,3,2714.71,0.0,Loyal Customers
CUST00932,83,1,688.68,1.0,At-Risk Customers
CUST00933,205,3,2102.12,0.0,Dormant Customers
CUST00934,44,10,6237.47,3.0,High-Value But Unhappy
CUST00935,-28,7,5188.150000000001,0.0,Champions
CUST00936,-31,5,3923.66,1.0,Champions
CUST00937,126,5,3342.44,1.0,Loyal Customers
CUST00938,26,3,4729.23,1.0,Loyal Customers
CUST00939,-7,2,1107.05,0.0,At-Risk Customers
CUST00940,-56,4,2899.21,2.0,Loyal Customers
CUST00941,183,5,3758.0600000000004,2.0,Dormant Customers
CUST00942,7,1,407.18,1.0,At-Risk Customers
CUST00943,346,5,3965.95,0.0,Dormant Customers
CUST00944,74,6,4456.65,1.0,Loyal Customers
CUST00945,-48,3,2214.03,0.0,Loyal Customers
CUST00946,173,1,542.29,0.0,Loyal Customers
CUST00947,-41,10,10027.53,2.0,Champions
CUST00948,79,1,923.64,0.0,At-Risk Customers
CUST00949,130,2,1269.04,0.0,Loyal Customers
CUST00950,209,3,3765.9,1.0,Dormant Customers
CUST00951,-4,2,1189.38,0.0,At-Risk Customers
CUST00952,-8,9,5015.73,0.0,Champions
CUST00953,-49,4,2392.2400000000002,1.0,Loyal Customers
CUST00954,-36,3,1448.85,0.0,Loyal Customers
CUST00955,63,2,748.92,0.0,At-Risk Customers
CUST00956,-27,8,6939.79,2.0,Champions
CUST00957,-30,4,2283.67,1.0,Loyal Customers
CUST00958,160,2,1033.42,1.0,Loyal Customers
CUST00959,63,7,3865.13,1.0,Loyal Customers
CUST00960,146,4,3772.4900000000002,2.0,Loyal Customers
CUST00961,-48,7,4642.05,1.0,Champions
CUST00962,22,1,349.41,1.0,At-Risk Customers
CUST00963,103,1,641.2,0.0,Loyal Customers
CUST00964,219,3,2167.08,0.0,Dormant Customers
CUST00965,-54,3,1160.9499999999998,2.0,Loyal Customers
CUST00966,-18,2,2702.51,1.0,At-Risk Customers
CUST00967,218,2,2065.27,1.0,Dormant Customers
CUST00968,98,6,6505.79,1.0,Loyal Customers
CUST00969,-40,5,3048.0499999999997,1.0,Champions
CUST00970,188,3,1607.64,1.0,Dormant Customers
CUST00971,-22,9,5971.94,1.0,Champions
CUST00972,-9,6,7731.1900000000005,1.0,Champions
CUST00973,-44,8,3816.52,2.0,Champions
CUST00974,-38,6,3864.1600000000003,2.0,Champions
CUST00975,-41,5,3079.6099999999997,0.0,Champions
CUST00976,-49,8,6222.9,2.0,Champions
CUST00977,-48,4,2475.1,0.0,Loyal Customers
CUST00978,307,1,725.16,1.0,Dormant Customers
CUST00979,103,8,6304.8099999999995,1.0,Loyal Customers
CUST00980,81,1,492.33,0.0,At-Risk Customers
CUST00981,-10,9,6921.92,1.0,Champions
CUST00982,-48,5,2494.24,3.0,High-Value But Unhappy
CUST00983,256,2,1982.29,1.0,Dormant Customers
CUST00984,-53,4,4244.13,0.0,Loyal Customers
CUST00985,85,1,734.6,1.0,At-Risk Customers
CUST00986,-54,6,3804.19,0.0,Champions
CUST00987,-25,6,6292.92,1.0,Champions
CUST00988,-16,7,4773.01,0.0,Champions
CUST00989,158,5,4165.87,0.0,Loyal Customers
CUST00990,-46,9,6877.57,2.0,Champions
CUST00991,-12,12,11918.47,2.0,Champions
CUST00992,272,5,4442.45,0.0,Dormant Customers
CUST00993,164,7,6785.33,1.0,Loyal Customers
CUST00994,-49,8,7749.85,0.0,Champions
CUST00995,159,4,2523.84,0.0,Loyal Customers
CUST00996,-41,8,4295.360000000001,3.0,High-Value But Unhappy
CUST00997,180,1,325.85,1.0,Loyal Customers
CUST00998,-37,5,4050.55,0.0,Champions
CUST00999,148,7,4930.56,2.0,Loyal Customers
CUST01000,-39,4,3336.54,1.0,Loyal Customers
CUST01001,313,5,4064.54,0.0,Dormant Customers
CUST01002,-20,6,3771.06,0.0,Champions
CUST01003,138,1,944.62,1.0,Loyal Customers
CUST01004,215,7,5599.9,1.0,Dormant Customers
CUST01005,144,1,1329.67,1.0,Loyal Customers
CUST01006,-13,3,1795.3999999999999,0.0,Loyal Customers
CUST01007,-4,5,2893.62,1.0,Champions
CUST01008,269,1,473.15,0.0,Dormant Customers
CUST01009,-29,2,1137.6100000000001,0.0,At-Risk Customers
CUST01010,-44,2,781.3599999999999,0.0,At-Risk Customers
CUST01011,365,4,1951.66,0.0,Dormant Customers
CUST01012,-39,5,3441.3199999999997,2.0,Champions
CUST01013,307,2,1302.3899999999999,1.0,Dormant Customers
CUST01014,137,7,3972.09,1.0,Loyal Customers
CUST01015,-49,5,2736.99,1.0,Champions
CUST01016,-24,4,1706.07,0.0,Loyal Customers
CUST01017,-14,6,5902.049999999999,2.0,Champions
CUST01018,-54,2,1107.73,1.0,At-Risk Customers
CUST01019,290,2,1151.0900000000001,1.0,Dormant Customers
CUST01020,131,1,236.73,0.0,Loyal Customers
CUST01021,-9,3,1191.98,1.0,Loyal Customers
CUST01022,252,2,1528.4,1.0,Dormant Customers
CUST01023,204,1,948.21,0.0,Dormant Customers
